is_warmup,round,order_position,variant,workflow_file,run_id,run_attempt,run_url,sha,conclusion,metrics_artifact_found,created_at,workload_started_at,workload_completed_at,workflow_completed_at,queue_delay_sec,workload_duration_sec,end_to_end_duration_sec,backend_job_duration_sec,frontend_job_duration_sec,workload_runner_time_sec,total_runner_time_sec,backend_install_sec,backend_test_sec,frontend_install_sec,frontend_lint_sec,frontend_test_sec,frontend_build_sec,backend_conclusion,frontend_conclusion,metrics_conclusion,failed_step
false,27,3,composite,ci-composite.yml,33535056214,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33535056214,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T16:58:59Z,2026-09-01T16:59:03Z,2026-09-01T16:59:50Z,2026-09-01T16:59:57Z,4.0,47.0,58.0,46.0,32.0,78.0,82.0,4.0,21.0,4.0,3.0,11.0,1.0,success,success,success,
false,28,1,baseline,ci-baseline.yml,33535172367,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33535172367,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T17:00:09Z,2026-09-01T17:00:15Z,2026-09-01T17:01:11Z,2026-09-01T17:01:21Z,6.0,56.0,72.0,56.0,31.0,87.0,94.0,3.0,24.0,3.0,3.0,8.0,0.0,success,success,success,
false,28,2,composite,ci-composite.yml,33535311850,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33535311850,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T17:01:28Z,2026-09-01T17:01:33Z,2026-09-01T17:02:28Z,2026-09-01T17:02:35Z,5.0,55.0,67.0,54.0,28.0,82.0,86.0,5.0,20.0,4.0,5.0,10.0,0.0,success,success,success,
false,28,3,reusable,ci-reusable.yml,33535444292,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33535444292,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T17:02:48Z,2026-09-01T17:02:52Z,2026-09-01T17:03:41Z,2026-09-01T17:03:51Z,4.0,49.0,63.0,49.0,25.0,74.0,81.0,3.0,22.0,4.0,3.0,9.0,1.0,success,success,success,
false,29,1,composite,ci-composite.yml,33535573016,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33535573016,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T17:04:07Z,2026-09-01T17:04:10Z,2026-09-01T17:05:10Z,2026-09-01T17:05:20Z,3.0,60.0,73.0,60.0,32.0,92.0,98.0,3.0,29.0,4.0,3.0,12.0,1.0,success,success,success,
false,29,2,reusable,ci-reusable.yml,33535707874,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33535707874,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T17:05:27Z,2026-09-01T17:05:32Z,2026-09-01T17:06:24Z,2026-09-01T17:06:30Z,5.0,52.0,63.0,52.0,37.0,89.0,92.0,4.0,21.0,8.0,2.0,6.0,1.0,success,success,success,
false,29,3,baseline,ci-baseline.yml,33535823585,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33535823585,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T17:06:38Z,2026-09-01T17:06:41Z,2026-09-01T17:07:32Z,2026-09-01T17:07:39Z,3.0,51.0,61.0,51.0,31.0,82.0,86.0,3.0,24.0,3.0,3.0,12.0,1.0,success,success,success,
false,30,1,reusable,ci-reusable.yml,33535936667,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33535936667,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T17:07:47Z,2026-09-01T17:07:51Z,2026-09-01T17:08:49Z,2026-09-01T17:08:58Z,4.0,58.0,71.0,58.0,23.0,81.0,87.0,5.0,21.0,3.0,3.0,10.0,1.0,success,success,success,
false,30,2,baseline,ci-baseline.yml,33536066444,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33536066444,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T17:09:07Z,2026-09-01T17:09:11Z,2026-09-01T17:10:02Z,2026-09-01T17:10:11Z,4.0,51.0,64.0,51.0,29.0,80.0,87.0,3.0,24.0,4.0,3.0,10.0,1.0,success,success,success,
false,30,3,composite,ci-composite.yml,33536204082,1,https://github.com/jelenadoric/diplomski-task-manager/actions/runs/33536204082,a693c3be73089c158f0cb556b9358606c895662a,success,true,2026-09-01T17:10:27Z,2026-09-01T17:10:33Z,2026-09-01T17:11:22Z,2026-09-01T17:11:29Z,6.0,49.0,62.0,49.0,25.0,74.0,79.0,4.0,20.0,4.0,2.0,9.0,1.0,success,success,success,
